,0,1,2,3,4,5,6,7,8,9,10
0,1.4613134208557939,1.4625485179271394,1.4650663820177705,1.4676453828743485,1.470289391182307,1.4729997482223889,1.4757786576958603,1.4786310696962839,1.4815618087828142,1.484575446686372,1.4876774201316099
1,2.903666948889768,2.9085402787233616,2.9185095339530167,2.928784382268443,2.9393771500881973,2.9503107209539,2.9616088599143326,2.9732977426774116,2.985406740486452,2.997969145303269,3.0110224941908297
2,4.327241896797172,4.33804380517558,4.360240508039734,4.3832435532330365,4.407120930389465,4.431941411590577,4.457784634398157,4.484739836451922,4.512910149707433,4.542414431699739,4.573389399889546
3,5.7322239775597135,5.751139106146141,5.790161973276456,5.830855758236834,5.873376448779393,5.917894931217149,5.964610428991512,6.013751132719542,6.065586616802382,6.120432854098753,6.178664799608967
4,7.118794912986157,7.14789918451939,7.208189310079063,7.271449450298363,7.33799116452322,7.4081691914819165,7.482402481208423,7.561184302789648,7.645106675558254,7.734883397559291,7.831385473453199
5,8.487136436636842,8.528401383177082,8.614236224776665,8.704850646243903,8.800805140120142,8.902755229674478,9.01148868668738,9.127954786297424,9.25331845050458,9.389023394575325,9.536890730108613
6,9.837430008030054,9.892725346339551,10.008218934492682,10.130883080089607,10.261650835221662,10.401637332897787,10.552207922721859,10.715046783075879,10.892270716468914,11.086584511404666,11.301515873954802
7,11.16985663708832,11.24095299040985,11.39005541479976,11.549368159739888,11.72035244387466,11.9047912652601,12.104909825222638,12.323518442416853,12.564242169436614,12.831861217746578,13.132845823413101
8,12.48459715818677,12.573167997601448,12.759666652650175,12.960125436504057,13.176725708489085,13.412183572394426,13.669954120055143,13.954507070178511,14.271770533939709,14.62982185013941,15.040044719631158
9,13.7818321263736,13.889456243507999,14.116975833947665,14.362971903732841,14.63057823277713,14.923770505619743,15.247709520080283,15.609236232448456,16.017688407043174,16.486241953927543,17.034285466369266
10,15.061741767150773,15.189905585995303,15.461908617243616,15.757723181757141,16.08170822037431,16.439496783602074,16.83855263153843,17.289019226409103,17.80516191550642,18.40786315559875,19.12930238578085
11,16.324505509420533,16.474605864938393,16.79439332955658,17.14419289614388,17.529904660787675,17.959293798094542,18.442865434076335,18.995264544056784,19.637732312352615,20.402581645089146,21.342082278123772
12,17.570302117022994,17.743648073457653,18.114361252027148,18.52219309412736,18.974946551781738,19.4830775439915,20.061033035862962,20.729479107864947,21.519358659275046,22.47965575099003,23.693673903733057
13,18.799310172937407,18.99712609305424,19.42174652811722,19.891534110682557,20.416602940536674,21.010748605346848,21.693440049614555,22.49326979409672,23.454458699329155,24.649921753122197,26.209985514261923
14,20.011707819563384,20.235135568509435,20.7164857683071,21.252025099018894,21.854632208319888,22.542187763045522,23.34046664705567,24.28834118624834,25.447940483995325,26.925970337803555,28.922190298310667
15,21.207672528570217,21.457772559989028,21.998518513579707,22.60347372373438,23.28878237408422,24.077255576079573,25.002482436754438,26.116488982446175,27.505214913495386,29.322201281892188,31.865866927037896
16,22.38738053961497,22.665135496243042,23.267787550289107,23.945686816384427,24.71879019130535,25.615789118455428,26.679839414186855,27.979587854087328,29.63217041548084,31.854584282854166,35.07731747869995
17,23.551007888922882,23.85732453582917,24.524238724717694,25.278470242563113,26.14438063365923,27.157599153549633,28.372864039710876,29.879564557396193,31.835083280325193,34.539857583044146,38.585310190159454
18,24.698730077202637,25.034441012683246,25.76782087107001,26.601628832255624,27.565266527917537,28.702468244996687,30.081844497267554,31.81836353978347,34.12042438443428,37.39379411750203,42.398332931926824
19,25.830721976314262,26.196588005483502,26.99848637399631,27.914966945332196,28.98114923605918,30.250147170827116,31.807020353106132,33.797889804026795,36.4945065310302,40.42820081819301,46.49184821170078
20,26.94715703566021,27.343870257976814,28.21619058253667,29.218289045150485,30.39171774198846,31.800351088466844,33.548562405950236,35.81992908245236,38.962915561152855,43.64669771274245,50.80318619234043
21,28.048208120972834,28.476393272996024,29.420892394318987,30.511399421405695,31.796648161042143,33.35275669790616,35.306555644752024,37.88603559778634,41.529673348658406,47.0401086361889,55.238331629865336
22,29.134047550870022,29.594264435862467,30.612554130408572,31.794102585605646,33.19560417736404,34.906997557565774,37.08097576999272,39.997384191784185,44.19612742916928,50.58313790307541,59.687445714445985
23,30.204846926232097,30.697592400992768,31.791141403099054,33.06620326333962,34.588236365555865,36.462660840016284,38.87166144935911,42.15457981769992,46.95965373456091,54.23406443634574,64.04201652335243
24,31.26077676262935,31.786486594046497,32.95662333817386,34.3275068392111,35.974182167798,38.01928229082586,40.67828247416999,44.35742429544969,49.81238968329184,57.93806983965388,68.20810279422798
25,32.30200601186225,32.86105780123837,34.10897262707351,35.57781957269488,37.35306637515248,39.57634255365552,42.5003043499983,46.60464707401026,52.74032555037991,61.633242959540446,72.11367953580812
26,33.32870365162448,33.92141822628769,35.24816561465753,36.81694907047974,38.72450034628214,41.13326198775019,44.33694878127439,48.89361653809539,55.723093802205106,65.2574009993324,75.71066301712116
27,34.34103750510386,34.96768122895612,36.37418244159449,38.04470451294177,40.08808253543611,42.68939661859633,46.18715041128077,51.22006131282165,58.73466395640513,68.75401443963143,78.97325213086269
28,35.33917442918028,35.99996125865467,37.487007112324044,39.260896715734624,41.44339912613191,44.2440336678906,48.04951238359294,53.57784482211823,61.74490030607578,72.07627390170991,81.89426447834575
29,36.32327980357152,37.018373765704155,38.5866271665749,40.46533859413206,42.790023144803385,45.796386531508944,49.922262720951444,55.958840213076954,64.72169834303426,75.18910820618065,84.48076702149176
30,37.29351836633812,38.02303472470129,39.67303341170208,41.6578457169171,44.12751588798207,47.3455923986325,51.80321250752468,58.35294907506337,67.63328925235497,78.06946158917447,86.74983407624572
31,38.250053887142705,39.01406098678503,40.746220797077406,42.838236236943935,45.45542730356996,48.890707281535,53.68972293083337,60.7482958809435,70.4503234723812,80.70534574745231,88.72487505778948
32,39.19304908208509,39.991570237024575,41.80618812524086,44.00633130978001,46.77329545533212,50.430704724083526,55.57868152968016,63.13159564365761,73.14746601302181,83.09418224271626,90.43269867510199
33,40.122665573916635,40.95568081570497,42.852937962732405,45.16195567912021,48.08064891326032,51.964472947615626,57.4664943951612,65.48866906853357,75.704392148652,85.24085695348425,91.90131476456143
34,41.039063859771225,41.90651164281054,43.886476453464056,46.30493779441385,49.37700661977478,53.49081498769861,59.34909740252226,67.80504885163411,78.1062000555512,87.1557829127159,93.15838684405344
35,41.94240346947741,42.84418221360725,44.906813727335134,47.43511010882444,50.66187815312922,55.00844906168796,61.22198973046032,70.06661011116464,80.34333513791688,88.85314872375334,94.23021483112083
36,42.832842734075435,43.76881351807259,45.91396379184738,48.55230957785854,51.934766942291034,56.51601065990388,63.08029125761527,72.26015839113481,82.41116024641393,90.34944128956555,95.14112902535324
37,43.71053871251163,44.68052687132226,46.90794446353073,49.656378001299295,53.1951695828641,58.0120575185462,64.91882345596773,74.37392263310467,84.30930824148345,91.66226738933563,95.91318260616966
38,44.57564721544485,45.57944387066579,47.888777122851835,50.74716220204526,54.442577258265636,59.4950740643032,66.73221111207741,76.3979184012879,86.04092676629011,92.80945934941712,96.56605457616462
39,45.42832276918008,46.46568656282945,48.85648708990012,51.824514429845195,55.676479367210504,60.96348152260739,68.51500036844332,78.32417003037429,87.61190816105274,93.80843096161038,97.1170916624344
40,46.26871857960185,47.33937739037504,49.811103526049436,52.88829278417887,56.89636256620655,62.41564593117326,70.26178608212629,80.14679603904074,89.03016326241365,94.67574057444615,97.58143728766896
41,47.09698703786363,48.20063915336675,50.75265935196065,53.93836153354904,58.10171350649181,63.84989218767633,71.9673412861814,81.86197919467996,90.30497532985636,95.42681911019791,97.9722086963405
