,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0,43.080966020045295,41.752301616294034,40.480338701604765,39.263271322232676,38.09921370415462,36.98623208108209,35.92236961778424,43.19278042700769,41.87079056283947,40.60522819576566,39.39422438848848,38.235832660732626,37.128063429139345,36.06890775389246,43.24866555294563,41.93008008398665,40.66780823155447,39.45995287885402,38.30454218751357,37.19956063342367,36.142977411405255,43.304531649135114,41.989391661571524,40.730465476088234,39.52583209460927,38.37349507399554,37.27141569576044,36.21754206106113,43.332457514187475,42.01905752665786,40.76182603091094,39.558828909809804,38.40805997010532,37.307471170693304,36.25500172385834,43.34920889030628,42.03685838032976,40.780651521221834,39.57864680432653,38.428831120326734,37.32915018346906,36.277536983656006,43.360372005855766,42.04872283356543,40.79320304295916,39.591864910233866,38.44269035665966,37.34362155729225,36.29258757595848
1,42.745550419404495,41.398099822371606,40.108590634065244,38.8754647711601,37.69707207123821,36.571695504403955,35.49757071306065,42.9691270156891,41.63398153975757,40.355878130960164,39.13308335540546,37.96378153005561,36.84610373948233,35.778152381064466,43.08096602812408,41.75230162346592,40.48033870899841,39.2632713298519,38.09921371223604,36.98623208965588,35.92236962642235,43.1927804293422,41.87079056479863,40.60522819734168,39.394224388763355,38.23583266335364,37.12806343270378,36.068907757851235,43.24866555090143,41.930080081691344,40.6678082252255,39.45995287363842,38.30454218519926,37.19956063319603,36.14297740942594,43.282187245973105,41.965663951200355,40.705393454115125,39.49946324267972,38.34588606432474,37.24263229093467,36.18765804929817,43.304531617103095,41.989391622700936,40.73046544798411,39.52583207300782,38.37349505891454,37.27141568491212,36.21754205028666
2,42.41116186053293,41.047193102296035,39.74312615683872,38.49773599586516,37.309674085521706,36.17747853934471,35.09957869459019,42.745550422302394,41.398099825142125,40.10859063694151,38.87546477418076,37.69707207447753,36.57169550791698,35.49757071669932,42.91321166646915,41.574904064650134,40.293835040281614,39.06831213993487,37.89655706302888,36.776736148795706,35.706983961986005,43.08096602952289,41.75230162379545,40.48033870890636,39.26327132957266,38.0992137121446,36.98623208995227,35.92236962670986,43.16483136263652,41.841155867716964,40.57397025183502,39.36142028784557,38.20157461282574,37.09245590593023,36.03206800734346,43.21513691653778,41.89450352710974,40.630250175976784,39.42049675202677,38.26328667865953,37.156617897410555,36.09847409185605,43.24866554726031,41.93008007413547,40.667808220345,39.45995286432566,38.3045421783015,37.199560627806626,36.14297740356422
3,42.07922153271627,40.70156725817194,39.386599695182866,38.13348300430911,36.94118229593632,35.80844726339102,34.73379435564667,42.522427055777726,41.1636781524166,39.86409055555486,38.6223197239289,37.43691157661881,36.30631928570989,35.22891332831903,42.745550423175864,41.3980998258561,40.10859063758101,38.8754647748833,37.69707207525428,36.571695508677365,35.49757071763054,42.96912701868798,41.63398154157236,40.35587813194925,39.13308335596054,37.963781530573314,36.846103740434245,35.778152382319746,43.080966029810206,41.75230162346701,40.480338707217555,39.26327132850796,38.09921371139925,36.98623208948265,35.92236962596026,43.148060319764134,41.82337915718663,40.55522620149187,39.341758360413934,38.18105195380185,37.071138238256694,36.01002844081437,43.192780425167946,41.870790558674344,40.60522819102509,39.39422437994769,38.23583265757411,37.128063428453615,36.06890775323196
4,41.751346583975845,40.363426612764236,39.04185954917251,37.786191357334744,36.595617318633444,35.46893143670716,34.404490550467074,42.3001670884671,40.93129305973387,39.623153287886,38.37464882193315,37.18453833587949,36.05144034798458,34.973832012333496,42.57814368355257,41.22211603849006,39.92491272139006,38.6851326109565,37.50127024657199,36.37173547864197,35.29486667351653,42.85730648012457,41.51589213826797,40.231932131902276,39.003775570238474,37.82968473941939,36.70786344968698,35.636479189259646,42.997086743025896,41.66354241137524,40.38694847752699,39.16555254795971,37.99752018005073,36.8809658468042,35.813976825698084,43.08096602984706,41.752301622981626,40.48033870585449,39.26327132626677,38.09921371063789,36.98623208791748,35.92236962449818,43.13687894789991,41.81152890093346,40.54273504546756,39.328659037352345,38.16738392898706,37.05694631590597,35.995362670123825
5,41.42933763775174,40.03513974306572,38.71182880142445,37.459220228137745,36.27652524772093,35.16227410287483,34.11429366529329,42.0792215345309,40.70156725992343,39.38659969684224,38.13348300602327,36.94118229779145,35.808447265434026,34.73379435780544,42.41116186349647,41.047193104974674,39.743126159409634,38.49773599850028,37.30967408836751,36.17747854242598,35.099578697914275,42.74555042362692,41.39809982570904,40.10859063716867,38.87546477429825,37.69707207479796,36.57169550841688,35.49757071755264,42.91321166833693,41.57490406505594,40.29383503855565,39.06831213792803,37.89655706159353,36.77673614787497,35.70698396101023,43.013862825201706,41.68128543775843,40.405605492809656,39.185059657200526,38.017802565273996,36.90193858949813,35.835546339651835,43.080966029896544,41.752301621282605,40.48033870550941,39.26327132517216,38.09921370844798,36.986232086965025,35.92236962330532
6,41.11514280688574,39.71915901177748,38.399350114160136,37.15555627597615,35.9866488308632,34.89047484432188,33.86391131712721,41.860078700747486,40.47516482461202,39.155282873112476,37.89985805457722,36.708025799575736,35.57859266264844,34.510004810768365,42.24478904752924,40.87358707294505,39.56357099272139,38.31370696669511,37.1228065753472,35.98952604368497,34.91236010039777,42.63390748032421,41.28067163755039,39.98594491763814,38.74827151937374,37.56609622046029,36.437785699124234,35.361644436782406,42.82935947243076,41.48641356050845,40.201036630469545,38.97159977043708,37.796386508926695,36.67361990147864,35.60148427618216,42.946760006459776,41.61034322682685,40.33104484394756,39.10714755375048,37.9368506884489,36.81829879969168,35.74960715497549,43.02504690149634,41.69311669131332,40.418049542229376,39.198074799355695,38.0313401341238,36.915943219637036,35.849956730707326
7,40.8108079748606,39.41791102973568,38.10700467347027,36.87756764878818,35.727668999405694,34.65401829795955,33.652179968786676,41.643264983834676,40.252782445375814,38.93007117544746,37.67478559956694,36.48615696824276,35.36293240543999,34.30333767594767,42.079221535316364,40.701567260545914,39.38659969727321,38.13348300643541,36.94118229825592,35.80844726589103,34.733794358352064,42.52242705715628,41.1636781530953,39.86409055583369,38.6223197241919,37.436911576800334,36.30631928593947,35.2289133287267,42.74555042345474,41.398099825304385,40.10859063583429,38.87546477336189,37.69707207409749,36.57169550785727,35.4975707169125,42.8796669956101,41.539488476679324,40.256675754592976,39.02956113286715,37.85639020101847,36.735351674479,35.66459964245113,42.96912702000666,41.63398154041783,40.3558781295641,39.13308335213951,37.963781526276776,36.84610373686456,35.77815237844472
8,40.51840425739595,39.13366430863666,37.83692604229166,36.62680609392527,35.50007691904679,34.451924457214815,33.47639369526061,41.42933763906086,40.03513974432093,38.7118288026572,37.45922022946088,36.27652524913761,35.16227410445469,34.11429366697468,41.91466707417884,40.531416276430726,39.21257375787875,37.957501290258335,36.765297157879594,35.634762959809485,34.56437498110298,42.41116186407972,41.04719310512171,39.74312615923545,38.49773599807281,37.30967408800275,36.1774785422211,35.09957869782038,42.66180499073713,41.309990741278625,40.016535954820796,38.7799583339127,37.59867830941687,36.4710413572362,35.39533457052683,42.81259351564718,41.46873581716527,40.18251802260237,38.95232495725414,37.77645306901737,36.65313720931036,35.58057170422752,42.913211668987316,41.57490406425462,40.2938350371707,39.06831213449374,37.89655705862491,36.77673614515903,35.70698395831662
9,40.23993360431436,38.8683904221907,37.59064125138716,36.40389627931567,35.30320116837393,34.28199452643036,33.33280061186839,41.218881154113916,39.82296686530485,38.50139258123474,37.25402650662025,36.079900454935654,34.97713999744236,33.94298418708265,41.75134658623003,40.36342661464831,39.04185955093289,37.78619135915793,36.59561732061792,35.46893143886018,34.4044905528097,42.30016708983955,40.931293060363274,39.62315328821719,38.374648822117315,37.184538336142715,36.051440348367464,34.973832012863745,42.57814368416302,41.22211603834696,39.924912720049186,38.68513260978781,37.50127024585452,36.371735477896166,35.294866672331445,42.745550423211796,41.39809982485086,40.10859063479658,38.87546477159975,37.69707207345735,36.57169550647929,35.49757071579829,42.85730648159264,41.51589213676582,40.23193212858831,39.0037755660099,37.829684735844495,36.70786344664381,35.63647918594
10,39.97722837249746,38.62363379703334,37.36896607895704,36.2085320247543,35.13537638506085,34.141174373086834,33.217126807236454,41.01249976529408,39.61698932813417,38.299548324862826,37.05994563208856,35.89684009993004,34.80774893994296,33.78914588349343,41.58949014717047,40.19789901414413,38.874823888945315,37.619967455928965,36.432568348112376,35.311335924951976,34.25441349253371,42.1895004002064,40.81605724824496,39.50427569937827,38.25318786263823,37.06165760227973,35.92837584318721,34.85185039093715,42.49458847402483,41.13450628841889,39.83376210643498,38.591040513036695,37.404913624584005,36.27385595863662,35.196253579639695,42.67854802255584,41.32759477721087,40.03491367319714,38.79900684827269,37.618280273677755,36.491066839919405,35.415643214716454,42.80141725674225,41.45695467974714,40.17018026246806,38.93948811098451,37.763183384846926,36.63950883750569,35.56666560720217
11,39.73184616393368,38.4004116261266,37.17197294607021,36.039575375593714,34.994199063943505,34.02594383821107,33.12502252307417,40.81080797599883,39.41791103074046,38.107004674514805,36.87756764991193,35.72766900061079,34.65401829932008,33.652179970251254,41.429337639609514,40.03513974474076,38.71182880297362,37.459220229833214,36.27652524951492,35.16227410480117,34.11429366740279,42.07922153605763,40.701567261028465,39.38659969723266,38.13348300615567,36.94118229807021,35.808447265774134,34.73379435827634,42.41116186431842,41.047193105017875,39.74312615844858,38.49773599739699,37.30967408747274,36.177478541803126,35.099578697311735,42.61159671888063,41.257235857202595,39.96150762089758,38.72297783663606,37.54011101284066,36.41129099007627,35.33483601842932,42.745550423109,41.39809982345644,40.10859063451357,38.87546477073491,37.697072071750284,36.57169550564682,35.49757071490053
12,39.50497782567438,38.19915980871702,36.99903448219901,35.89523141451753,34.876817887976586,33.932660012835704,33.05238188308973,40.614420400762086,39.22639487962273,37.92436998003653,36.70730987429966,35.57247228871694,34.5155853356132,33.531211207926695,41.2711370766997,39.875457389118424,38.55322568944722,37.30430970057579,36.12780290707386,35.02195091626724,33.98415726645498,41.96939258727107,40.58790777483437,39.27023255299943,38.01566372175242,36.82325837444339,35.6918063871707,34.61980556211239,42.327887325531904,40.96020893797599,39.65304790948631,38.4052732445295,37.21561682160432,36.082677667712765,35.0049223591384,42.5447076301236,41.187038570999675,39.88839342601209,38.64740473919174,37.462597703937355,36.33240824557524,35.25519413087949,42.68971182750486,41.3393358912047,40.047174910459184,38.81172077557523,37.631369901785654,36.504446808941786,35.429221260479146
