,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0,6.854013946805738,7.740099511957149,8.704850631460962,9.750750960514319,10.879828164470275,12.093596044837746,13.393000302421711,4.581941878691945,5.179062478525786,5.830855745833154,6.5395464960348715,7.307154187815364,8.13546133494157,9.02598279782198,3.441053735845516,3.891237301723665,4.3832435423617095,4.91895152149161,5.5001237225036474,6.128386170657876,6.8052079880889735,2.297043978675361,2.5987044717334076,2.9287843708676577,3.2886748045360483,3.67971504611149,4.103181201703553,4.560274692357004,1.7238946087602807,1.9507094952230493,2.199038603205745,2.46997714765778,2.7645902966145957,3.0839065767885545,3.428910125271876,1.3796456523697762,1.5613689252245933,1.7603987725422465,1.9776360856077226,2.2139623119501595,2.470234637730464,2.7472804354040132,1.1499984994939705,1.3015846131752844,1.4676453828743485,1.6489454362578306,1.8462356037350762,2.060249179166758,2.2916978564465658
1,13.58616183697884,15.29710044423518,17.14419288079138,19.12714195700767,21.243927164845886,23.490685962246925,25.86163574535857,9.112561068285027,10.280812551811652,11.549368147873368,12.92038293989559,14.395213169044519,15.97433136315839,17.65725105610066,6.8540139506203515,7.740099516254656,8.704850636106023,9.750750965849335,10.879828170711113,12.093596052360741,13.393000311812612,4.5819418839081045,5.179062483646718,5.8308557509451395,6.53954650144258,7.307154193036392,8.135461340431066,9.025982803962853,3.441053743179341,3.8912373074747193,4.383243549609991,4.9189515275626805,5.500123727712956,6.128386175415587,6.805207993372122,2.7550174349751386,3.1162750990498087,3.5113788980941347,3.9419324017157824,4.409463983876611,4.9154127942394386,5.461113967496557,2.2970439988567803,2.5987044895877194,2.928784382268443,3.2886748129533854,3.679715052775705,4.103181207422575,4.56027469835312
2,20.176273139995445,22.642324247134503,25.278470229599858,28.07626721860802,31.02378847920233,34.10562728535294,37.30305185223002,13.586161838893819,15.297100446740371,17.14419288348471,19.12714196021546,21.243927168646437,23.490685966800644,25.86163575113285,10.236537514416224,11.54322553304134,12.960125426097372,14.489004121741248,16.130627273609683,17.884660714867973,19.749588204969555,6.854013953403322,7.74009951941376,8.704850639242212,9.750750969121391,10.879828173843283,12.09359605534383,13.393000315052824,5.151189183007434,5.821171690341418,6.55204071874684,7.346140221415523,8.205555000386704,9.132073271239666,10.127149813383973,4.125966489953882,4.664505047216115,5.252643450011332,5.89248528838437,6.585967306138684,7.334832849912293,8.140604908032401,3.4410537483157326,3.8912373141528835,4.3832435532330365,4.918951533115089,5.500123732195649,6.1283861793009455,6.805207997221146
3,26.602346022069963,29.744988488752067,33.06620325088349,36.54445804697545,40.15308977395505,43.86084663821164,47.63276521687335,17.996672949933757,20.21930889114362,22.603473710899703,25.144022825177917,27.832938618238746,30.65925673893168,33.60910164360901,13.586161840820559,15.297100448446077,17.144192885296825,19.12714196206114,21.243927170654803,23.490685969251096,25.861635753773122,9.11256107279022,10.280812556560528,11.549368152793766,12.920382945114412,14.395213174390088,15.9743313687049,17.65725106222885,6.854013957104285,7.740099521565307,8.704850642867996,9.750750971567076,10.879828175821398,12.093596057085815,13.393000317167129,5.492348367141896,6.205851153149951,6.983900519216352,7.828894217132932,8.742936282021272,9.72779494341287,10.784862517291133,4.581941893068892,5.179062492457366,5.830855758236834,6.539546509421798,7.307154199389162,8.135461345969846,9.025982809879368
4,32.840719488036605,36.572773552260074,40.46533858285777,44.479989406496124,48.57250819255775,52.69455981510531,56.795826401075615,22.337660650798718,25.038401811526214,27.914966932457915,30.955058482237245,34.1422973851911,37.45634404435298,40.87323412806156,16.900305565015458,18.998064273385474,21.252025088391054,23.658476782990366,26.211136252657987,28.901051433812125,31.71659308531434,11.356859483612816,12.800167515030463,14.362971896247409,16.046502369185266,17.85076371183086,19.774427832535643,21.81474775200345,8.549231436215141,9.647595715869167,10.841080262661317,12.131977886646219,13.521876742699476,15.011581413695472,16.601042682284433,6.854013960193361,7.740099523348025,8.70485064543977,9.750750975049895,10.879828177252127,12.093596059560813,13.393000319456903,5.719624225394285,6.4620580322787795,7.271449450298363,8.150225349625423,9.10049388849875,10.12400032046337,11.222084317627683
5,38.86641457940039,43.092710453587365,47.43511009894701,51.836457923969675,56.235109665762344,60.56827281375732,64.77560951132327,26.60234602354367,29.74498849075378,33.066203252896614,36.54445804934636,40.153089776689804,43.86084664135409,47.63276522080805,20.17627314341829,22.642324251001526,25.278470233472024,28.07626722322511,31.023788484428557,34.10562729124715,37.30305185926692,13.586161843704438,15.297100451717064,17.144192888601932,19.12714196551659,21.243927173929883,23.490685972417147,25.861635756914033,10.23653752062567,11.543225538180732,12.960125433036698,14.489004127798424,16.130627278921025,17.8846607199078,19.749588210484553,8.210811020810635,9.267031732396168,10.41518963556892,11.65764225804864,12.996096417414417,14.43153317659545,15.964140388535439,6.854013961647741,7.740099527686945,8.704850646243903,9.750750976781028,10.879828180239954,12.093596061030405,13.393000321169346
6,44.65367252567177,49.27240871464717,53.93836152528455,58.57652104555882,63.11143787450579,67.47230698028801,71.59755869835791,30.783636802278764,34.3294211204499,38.044704503476076,41.897011232425676,45.84812288833689,49.85530673878407,53.87298287150191,23.411257370593876,26.225969415037525,29.21828903391689,32.373794169826766,35.67369278235612,39.09502686696926,42.61111990253719,15.799697319823249,17.770520168438143,19.89153410328639,22.16031471297202,24.57215870162809,27.119974114467134,29.794238661239568,11.915620717399639,13.42654500729356,15.061371036619395,16.821003345883305,18.705003041065286,20.711475966410173,22.836986380555388,9.562584241473512,10.78642577616273,12.11460860087168,13.549150488507166,15.091191680180172,16.740904919814884,18.497416257878957,7.985022828367188,9.013060469206511,10.130883080089607,11.340883986630104,12.644840504926261,14.043841788369885,15.538223276242377
7,50.1767207054123,55.08160163048279,59.94412222143366,64.67542916696037,69.19321336227935,73.4278268788837,77.32657233709314,34.87417782616783,38.78191634369206,42.838236228086274,46.99855249701567,51.21265737075324,55.42690509997501,59.58684107164944,26.602346025187956,29.7449884922356,33.066203254334006,36.544458050811556,40.15308977823059,43.86084664318615,47.632765222721574,17.99667295448722,20.219308895927828,22.603473716019437,25.144022829814144,27.83293862336633,30.659256744809582,33.60910164976838,13.586161847550121,15.297100453964426,17.144192892502204,19.127141968162118,21.243927176058047,23.490685974345404,25.861635759037366,10.909175214263174,12.298055791207725,13.802794385484555,15.42485357710313,17.164562926483747,19.021014002701158,20.99197612079691,9.112561080653128,10.280812564647865,11.549368159739888,12.920382952924164,14.395213181262218,15.974331374659497,17.65725106867852
8,55.41075669358395,60.49390608755538,65.43011690279405,70.1236970167597,74.49473367282103,78.48472411497029,82.05879431254614,38.86641458035371,43.09271045490469,47.43511010037684,51.83645792560218,56.235109667644835,60.568272815839194,64.77560951390703,29.746530626449243,33.195298899566545,36.81694906187248,40.58187444319632,44.45482181849927,48.39592202062604,52.36213842577027,20.176273146060947,22.64232425414649,25.278470236263505,28.076267226825564,31.02378848806073,34.10562729411264,37.303051862240835,15.247834569100037,17.154430289234043,19.207957921948648,21.406580688418188,23.74632659189423,26.220973320046035,28.82199550228956,12.25042268082925,13.80169184566706,15.479429456797867,17.28432668796656,19.21565844173983,21.271168826035606,23.446986451697935,10.236537524962403,11.543225544049458,12.960125436504057,14.489004133434756,16.130627283603243,17.884660724311697,19.749588214782964
9,60.33312012796422,65.4886131555071,70.38480219863955,74.92832042476105,79.05158237768559,82.71590925676813,85.91015595282137,42.752680146983266,47.25224432924396,51.82451442253019,56.40014405452981,60.9076656780849,65.2780268220339,69.44895940581321,32.840719490295065,36.5727735550138,40.46533858585073,44.47998940975367,48.572508196159454,52.6945598192437,56.795826405905274,22.33766065496137,25.038401815568072,27.914966937503465,30.95505848744669,34.14229738984269,37.45634404912467,40.873234133026834,16.900305571487653,18.99806427889043,21.252025095445905,23.658476788934802,26.21113625733604,28.90105143878219,31.71659309205533,13.586161850762284,15.297100455833574,17.144192895278493,19.127141971984045,21.243927177616563,23.490685977187447,25.861635761379475,11.356859491269562,12.800167523305177,14.362971903732841,16.046502377424854,17.85076371888398,19.774427838692574,21.81474775861868
