,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
10,608.7628643477617,622.9355355291619,636.5555311653185,649.5099142288861,661.7390228973273,673.2369143120233,684.0426480826488,589.637667108157,603.1442040949325,616.5691214405458,629.8222073000686,642.8158994577817,655.4730260377839,667.7333828199195,580.010225995874,592.7803093594295,605.5859578402973,618.3763303895604,631.0958564551858,643.6873318073684,656.0955501892571,570.6147057185646,582.501478707836,594.4603997330667,606.4711886040485,618.5098692306807,630.549310808598,642.5600620986032,566.0479474160511,577.465481511514,588.9503189841283,600.4918630620642,612.077181164607,623.6911297151639,635.3166120133855,563.357044958728,574.4895488761863,585.6810149782733,596.9249283694525,608.2131788109925,619.5360928028119,630.8825347079296,561.5848289813393,572.5268982479465,583.520549974084,594.5613460651167,605.643678588546,616.7607745350552,627.904743224842
11,614.2260760354325,628.3281569983152,641.7084358254455,654.281255526853,666.0288458339753,676.9916380124511,687.2508635304303,593.5121972874124,607.250743275128,620.8358909299812,634.163133603962,647.1374378912313,659.6824123198993,671.7466833087432,582.881754985835,595.8925011270954,608.9128822891444,621.8805496809506,634.7293905346464,647.3939134491164,659.8139947290542,572.4679932315936,584.5388050951116,596.6798883019858,608.8660152943517,621.0677682169963,633.2523693317522,645.3849017064721,567.4075468972459,578.9668763820183,590.5962589803653,602.2825860673464,614.0100087623247,625.7601469171099,637.5124733848141,564.4287906823879,575.6754633298673,586.9848573070441,598.3489704642732,609.7579218473142,621.200012075709,632.6618756154664,562.4687227028095,573.5060129415078,584.5987400868205,595.7414887861509,606.9274682527994,618.1485287026587,629.3952319877135
12,619.4590161880026,633.3611078961144,646.3824262648182,658.4813817954557,669.691882552432,680.102323719803,689.8312559434173,597.3785498245553,611.3043956758195,624.9916746620542,638.3248554343974,651.2070093583703,663.5693606153227,675.3760250823988,585.7699127064691,599.0055863551427,612.2171601428972,625.3302848526401,638.2687919941984,650.9605379892936,663.3431434814739,574.3352055998608,586.5870471459839,598.9047687581909,611.2575858230537,623.61010842562,635.9235741704739,648.1575441430682,568.7762197131581,580.4765719118363,592.2486574965376,604.0765229278416,615.9410616945355,627.8203384415718,639.6901387051679,565.5067106363675,576.8673606359782,588.2939352393935,599.776752370977,611.3039502523982,622.8615876933771,634.4338605818041,563.3570449585965,574.4895488771175,585.6810149785618,596.9249283704933,608.2131788133446,619.536092804208,630.8825347094966
13,624.4093863893711,637.9923473292735,650.5586499016181,662.1232007171375,672.7748164091719,682.64544398856,691.8823406433754,601.2205721069315,615.2838162689361,629.0116800205342,642.2826180088314,655.0046386225199,667.1237103003073,678.625256069085,588.6695387127263,602.1117639581112,615.4881013444204,628.7122206202238,641.699110245554,654.3723643446671,666.670629823498,576.2153745977541,588.6445712482873,601.1325340415451,613.6423231718081,626.1321266003658,638.5569995731083,650.8711276602107,570.1536642276609,581.994031689641,593.9066495714393,605.8723773071445,617.8685114539204,629.8692657730112,641.8465260145579,566.5906802136377,578.0650107154903,589.6078667572433,601.2076861564365,612.85041093763,624.5196416897804,636.1969431900692,564.2497344264832,575.4773894297384,586.7671766696257,598.1113549235364,609.5003528517123,620.9228236379959,632.3657880931463
14,629.0336683453245,642.1957023105456,654.2381602285013,665.2385459454922,675.3374524320852,684.7017626708514,693.4973137621733,605.0212104669424,619.167718849251,632.8730180977528,646.0160664413115,658.5173163442377,670.344082675289,681.5074109943505,591.5749889329062,605.2027643708576,618.7147797803625,632.0133759546404,645.0066551815864,657.6170304330706,669.787859493782,578.1074347297094,590.7096199880159,603.3605280837143,616.0165128423588,628.6289923138057,641.1468089179997,653.5191467602938,571.5395520078763,583.5186805014775,595.5693191199466,607.6687913475391,619.7904699105027,631.904449913241,643.9785666825055,567.680564981472,579.2681680205811,590.9262489304673,602.6411569678748,614.396418878064,626.1729686217456,637.9495607391214,565.1467254086426,576.469410688272,587.8570173586915,599.3004452801263,610.7885166056577,622.308061600172,633.8441114024525
15,633.2995915273501,645.9612016707213,657.4389150668615,667.8721865402935,677.4453420908047,686.3495455992917,694.7593787701696,608.7628643456886,622.9355355276896,636.5555311636557,649.5099142274639,661.7390228960529,673.2369143105656,684.0426480810175,594.4801640671091,608.269943715909,621.8862342077513,635.2213988590734,648.1793485126013,660.6849309934879,672.6900393400741,580.010225993849,592.7803093586236,605.58595784059,618.3763303905571,631.0958564562255,643.6873318086054,656.0955501905105,572.9335270773684,585.0499038257988,597.2356982675143,609.4643504486893,621.7049962645822,633.9233892067207,646.0832289199174,568.7762197122889,580.476571911756,592.2486574973541,604.0765229299617,615.9410616955365,627.8203384439828,639.6901387073021,566.0479474151844,577.4654815118464,588.9503189853261,600.4918630649511,612.0771811671198,623.6911297192071,635.3166120195457
16,637.1874403713252,649.2937760237546,660.1916683300099,670.0760573734873,679.1640846785658,687.6603803002492,695.7398454349859,612.4278159486437,626.5680784114854,640.0424756340269,652.7542625683355,664.6703168428903,675.815107197165,686.2560963978074,597.3785498228544,611.3043956754244,624.9916746616215,638.3248554337455,651.2070093582939,663.5693606152773,675.3760250822062,581.9224904873441,594.854634640438,607.8059061211438,620.7178694419509,633.5279042986814,646.1731398768351,658.5948297985082,574.3352055974611,586.5870471448491,598.9047687587004,611.2575858242096,623.6101084265377,635.9235741715489,648.1575441445664,569.8774889177066,581.6899456468846,593.5746469355033,605.5131173239608,617.4833996057473,629.4604999653075,641.4170985081928,566.9533247855318,578.4654637887216,590.0468534842593,601.6852590191467,613.3658417533512,625.0713361481696,636.7823893619754
17,640.6901077952457,652.2107745276192,662.5355795870512,671.9044358249542,680.5554762920401,688.697110690865,696.4980441604457,615.9987044149667,630.0481574428161,643.3210077854386,655.7445804822455,667.3175554485384,678.0964979074298,688.1758523036304,600.2632680882522,614.2970917665699,628.0207002227024,641.313494347068,654.081558643817,666.2665219802186,677.8480091527368,583.8428713740363,596.9304714659372,610.0173456129342,623.0371759143725,635.9204102369017,648.5991189216963,661.0120970631589,575.7441742245655,588.1294140515677,600.5754652091842,613.0469804079331,625.5037906456904,637.9025065304019,650.198631377017,570.9842058892073,582.9079967340067,594.90375075589,606.9502479671836,619.0224685925526,631.0921852986068,643.1288671344224,567.862777471195,579.4692115877409,591.1463825135238,602.8802707390715,614.6539791978037,626.447977501722,638.2405357889569
18,643.8120397354712,654.7388639166741,664.5141938706444,673.4103617494949,681.6752793187089,689.5132686204622,697.0822712988462,619.4590161861802,633.3611078947708,646.3824262632787,658.4813817938932,669.6918825511619,680.102323718364,689.8312559416883,603.1271559059189,617.2390176451319,630.9635150661243,644.1784609096381,656.797132788739,668.7754098496911,680.1110995989702,585.7699127051334,599.0055863543006,612.2171601432805,625.3302848524124,638.2687919946974,650.9605379905464,663.3431434826091,577.1599887388459,589.6762698000979,602.246673802245,614.8309731833858,627.3840069035779,639.8577153849839,652.2037227662465,572.096192408405,584.1304166124146,596.23548161117,608.3871986144451,620.5572825405862,632.7141155170626,644.8238849390591,568.7762197118686,580.4765719116937,592.2486574975845,604.0765229310067,615.9410616979164,627.8203384454263,639.6901387089623
19,646.5673803436785,656.9108335172806,666.1721538691774,674.6432759530882,682.572242433115,690.1534382666787,697.5312050650384,622.7935585984197,636.4951889185315,649.2222007894112,660.9696551710596,671.8081186945709,681.8558166094448,691.2515302824113,605.9628472501897,620.1213341556021,633.8111282058816,646.9124706895719,659.3501073502384,671.0975923499933,682.1728309560654,587.702061012276,601.077640427076,614.4021630220135,627.5932531318241,640.5686664177845,653.2531064167504,665.5844835073814,578.5821738677762,591.2268398447123,603.9172379875166,616.6079661383172,629.2487100395682,641.7867770257802,654.1701865753454,573.2132592992853,585.3568805687977,597.5693304010117,609.8232313614633,622.0868359035594,634.325006793377,646.5006133393252,569.6935610701073,581.4873837817054,593.3534195818244,605.2736286768921,617.22654399972,629.1876939194066,641.1302844975312
20,648.9776907969697,658.7626923796549,667.5527788162408,675.6476928505347,683.2879761536748,690.6541274572927,697.8754446648759,625.9888890738976,639.4418279815573,651.8397680969515,663.2181432744161,673.6836576743827,683.3810056738024,692.4647793719324,608.7628643443109,622.9355355271833,636.55553116271,649.5099142268153,661.7390228956939,673.2369143103714,684.0426480807594,589.6376671061271,603.1442040936671,616.5691214406695,629.8222072996732,642.8158994577334,655.4730260388469,667.7333828200302,580.0102259913795,592.7803093581865,605.5859578413451,618.3763303916074,631.0958564571466,643.6873318096627,656.0955501918806,574.3352055954806,586.5870471439207,598.9047687590986,611.2575858261278,623.6101084272834,635.9235741735508,648.1575441466117,570.6147057157357,582.501478708588,594.4603997345446,606.47118860735,618.5098692346263,630.5493108129233,642.5600621040575
21,651.0695854464327,660.3312869173432,668.6964563225957,676.4626546555517,683.8573575689335,691.0448454188225,698.13897563733,629.0336683431792,642.1957023092816,654.2381602270721,665.2385459441017,675.3374524308232,684.7017626694018,693.4973137603823,611.5197288535697,625.6736043136835,639.1898457430466,651.9669033260001,663.9644619039115,675.1991507810344,685.7313987451064,591.5749889304983,605.202764369699,618.7147797796687,632.0133759546933,645.0066551823287,657.6170304340401,669.7878594941928,581.4436088518386,594.3358266637277,607.2515967570837,620.1344139787278,632.923416757526,645.5571030456013,657.9775186787487,575.461818154485,587.8205575493217,600.2412486644436,612.6894830619339,625.1260660995792,637.508539431365,649.7932068575174,571.5395520071729,583.5186805019163,595.5693191200558,607.6687913504605,619.790469913072,631.9044499167308,643.9785666861217
22,652.8725508052395,661.6525133501883,669.6397284274946,677.1217232928399,684.3092122875563,691.3492099978665,698.3404687223465,631.918915842701,644.7546647116874,656.4235079073305,667.0447127210746,676.7891412042159,685.8410906724818,694.3732490934489,614.2260760322112,628.3281569961707,641.7084358225841,654.281255524914,666.028845832315,676.9916380106221,687.2508635283991,593.512197284999,607.2507432732481,620.8358909298264,634.163133603068,647.1374378915351,659.6824123207681,671.7466833092727,582.8817549818857,595.89250112643,608.9128822903849,621.8805496825834,634.7293905356319,647.3939134516787,659.8139947317483,576.5928711776018,589.057037464453,601.578201924263,614.1181259264367,626.6336672400897,639.0786350142205,651.406177413344,572.4679932304997,584.5388050937249,596.679888302716,608.8660152972376,621.0677682216284,633.2523693357111,645.3849017120635
23,654.4171078273442,662.7600994666212,670.4149068168308,677.6532952878994,684.667106143444,691.5859815918982,698.4943813945948,634.6381539235424,647.1195332838943,658.4044755102465,668.6518901930573,678.0583372763912,686.8206351879047,695.1143193347834,616.8747686105788,630.8925742627966,644.1069638597957,656.4524243065882,667.9361978119713,678.6229051767232,688.6133337665046,595.4473796815184,609.2855087734249,622.9292396176977,636.2680356534958,649.2051268645359,661.6670399273277,673.6093462828242,584.3240663951169,597.4494075387632,610.5685126105013,623.6130638914334,636.5118173100669,649.1957018250854,661.6030907624009,577.7281258068735,590.2960968778318,602.9150430729196,615.5427008788265,628.1318643481707,640.632611496025,652.9950859007889,573.3999171039803,585.5616606774433,597.7918076065624,610.0624278269753,622.3411786089594,634.5923251428361,646.778183536997
24,655.7333833232296,663.6848757753772,671.0500512165559,678.0811097519263,684.9501437725248,691.769974494409,698.6118632748744,637.1874403694776,649.2937760224562,660.1916683286095,670.0760573721575,679.16408467732,687.6603802987903,695.7398454331639,619.4590161850459,633.361107894301,646.3824262623689,658.4813817928547,669.6918825507995,680.1023237179149,689.8312559412805,597.3785498205611,611.3043956754473,624.9916746614497,638.3248554326998,651.2070093592542,663.5693606159964,675.37602508263,585.7699127036924,599.0055863538336,612.2171601441671,625.3302848523664,638.2687919952004,650.9605379916312,663.3431434838897,578.8673316253984,591.537328489607,604.2511686055824,616.9623819192763,629.6196091020365,642.1692426924179,654.5586233895825,574.3352055945412,586.5870471416407,598.9047687592093,611.2575858270735,623.6101084290515,635.9235741747503,648.1575441482048
25,656.850088513672,664.4544238491035,671.5691872224141,678.424820790064,685.1737102209033,691.9128348346885,698.7014874079373,639.56529532151,651.2831263892252,661.7970651444731,671.3333673712677,680.124469923929,688.3784951078285,696.2668139157278,621.9724825746533,635.7289619363448,648.5331320800425,660.3704649407962,671.3023385972342,681.4397892867075,690.9169416046383,599.3036511774563,613.3047246228226,627.0201349219169,640.3306163604051,653.1407958311023,665.3883931683829,677.0475319050494,587.2186336626453,600.5600451552322,613.8574769610764,627.0305499932812,639.9984762323655,652.6866355367266,665.0327207902844,580.0102259893339,592.7803093578642,605.5859578419233,618.376330393364,631.0958564578982,643.6873318116628,656.0955501937665,575.2737347700436,587.6147560165452,600.0184535602821,612.4510377679327,624.8739585932232,637.2453771216354,649.5221344232581
26,657.7938583195897,665.0930046251174,671.9926539430274,678.7005755435883,685.3501321107872,692.0236865018611,698.7698304715973,641.7725358750448,653.095159807423,663.2334970107909,672.4397069832345,680.9563646353257,688.9912926215238,696.7100235988079,624.409386386085,637.9923473275304,650.5586498991357,662.1232007148539,672.7748164074674,682.6454439866185,691.8823406411542,601.2205721071571,615.2838162681719,629.0116800193249,642.2826180078363,655.004638622768,667.1237103007059,678.6252560693565,588.6695387080784,602.111763955637,615.4881013422641,628.7122206199374,641.6991102467216,654.3723643467298,666.67062982345,581.1565326461367,594.024601583873,606.9187760290538,619.783699548326,632.5595680878705,645.1857175169387,657.6047002093409,576.215374588442,588.6445712473501,601.1325340439454,613.6423231744519,626.1321266037413,638.5569995775728,650.8711276653461
27,658.588883498183,665.6216710567721,672.3375168611149,678.921561460831,685.489245560218,692.1096581216924,698.821928709641,643.8120397338736,654.7388639154507,664.5141938695143,673.4103617482228,681.6752793174804,689.5132686190196,697.0822712970313,626.7645907771937,640.1485052503951,652.4597231184335,663.7441165800196,674.1171334546814,683.7294425320542,692.7388733496388,603.127155904347,617.2390176445232,630.9635150659974,644.1784609083257,656.7971327883306,668.7754098501102,680.1110995992865,590.1219065645499,603.6596940514678,617.1076598801992,630.3736862170983,643.3690259646171,656.0162597026545,668.2559147633592,582.3059624645647,595.2697510208905,608.2489732998936,621.1836363357326,634.0097179505195,646.6632793494186,659.0849891923323,577.159988735403,589.6762697985196,602.2466738028619,614.8309731861627,627.384006906122,639.8577153880134,652.2037227696245
28,659.2567681409382,666.0584947423645,672.6179916733489,679.098496762136,685.5988747632957,692.1763080510246,698.8616336324459,645.6884611483416,656.2242275459973,665.652407340934,674.2597812031034,682.295302098963,689.9571943520748,697.3945546537204,629.0336683412287,642.1957023087701,654.238160226161,665.238545943242,675.3374524303698,684.7017626688704,693.4973137598902,605.021210465025,619.1677188483235,632.8730180958639,646.0160664404573,658.5173163431364,670.3440826756665,681.5074109945651,591.5749889274662,605.2027643689979,618.7147797790508,632.0133759549045,645.0066551830295,657.6170304349143,669.7878594947406,583.4582142983412,596.5152887923688,609.5758868014095,622.5752836187603,635.4452949333505,648.1189425308309,660.5354168695633,578.1074347261945,590.709619985908,603.3605280841824,616.0165128449852,628.6289923176807,641.1468089218762,653.5191467655394
29,659.8165463789448,666.4188524152383,672.845852269255,679.2400600714308,685.685228127997,692.2279631352297,698.8918876873869,647.4079212751855,657.5618657044557,666.661110924446,675.0014275569021,682.8291017964896,690.3342420769343,697.6562770064813,631.2129579306758,644.1332006156217,655.8967075739689,666.6124391503314,676.4440876936831,685.5720573586598,694.1677163547969,606.9005202156554,621.0673772325669,634.737760806596,647.7936870479004,660.1646523881669,671.8307685471051,682.8169157266875,593.0280092388675,606.7398837646896,620.3080913025191,633.6297682516565,646.6105419772185,659.1735641852484,671.2659847029838,584.6129735955111,597.7607328304108,610.898843663013,623.9577849611995,636.8653082840445,649.5516846048018,661.955074083902,579.0575651677818,591.7443820999134,604.4737432561901,617.1984608994844,629.8664769178389,642.4235770237921,654.8166582494716
30,660.2848046300904,666.7157357138595,673.0308047053643,679.3532571243294,685.7532220005237,692.2679874905427,698.9149371409458,648.9776907957219,658.7626923784651,667.5527788150022,675.6476928493296,683.2879761524636,690.654127455865,697.8754446630569,633.2995915236794,645.961201668868,657.4389150644814,667.8721865380279,677.4453420890312,686.349545597282,694.7593787678404,608.7628643425388,622.9355355268793,636.5555311610944,649.5099142257725,661.7390228956444,673.2369143107929,684.0426480813181,594.4801640627401,608.2699437151424,621.886234207623,635.2213988591385,648.1793485142772,660.6849309951156,672.6900393412686,585.7699127025269,599.0055863534842,612.2171601448418,625.3302848523592,638.2687919956227,650.9605379937188,663.3431434856726,580.0102259883639,592.7803093571607,605.5859578420853,618.3763303942295,631.0958564596967,643.6873318128603,656.095550195237
31,660.6758675708437,666.9600590020642,673.1808217146689,679.443729971665,685.8067441934843,692.2989943715421,698.9324957467538,650.4058839699688,659.8376448790975,668.3392170929396,676.2098695083458,683.6819298121321,690.9252577768877,698.0588506696625,635.2915073830064,647.6807764052378,658.8689914784162,669.0244574489873,678.3493720917648,687.0429361648577,695.280830618156,610.6060270251755,624.7698442041742,638.3243475448357,651.163682474542,663.2406986982081,674.5643231669422,685.187887204073,595.9306275940689,609.791823674974,623.4478679369633,636.7868689773536,649.7118636598326,662.1503843621626,674.0599931658779,586.928692187654,600.2493395292506,613.5301451940793,626.6919324386703,639.6548083285411,652.3445956414896,664.6989039846206,580.9652566910784,593.8171475579571,606.6968039437949,619.5496310459802,632.3165303896469,644.9374029402361,657.3551512124326
32,661.0020162005534,667.160946413365,673.3024311989366,679.5160138609256,685.848865158751,692.3230120041173,698.9458704152715,651.7011758259854,660.797462019678,669.0314633565936,676.6981612561951,684.0197701981845,691.1548780899798,698.2122419571213,637.1874403677649,649.2937760217782,660.1916683275736,670.0760573712806,679.1640846767831,687.6603802982456,695.7398454326278,612.4278159444634,626.5680784107581,640.0424756300451,652.7542625664686,664.6703168426905,675.8151071970257,686.2560963980656,597.3785498176935,611.3043956756184,624.991674661564,638.324855431926,651.207009360132,663.569360616685,675.3760250832364,588.0889600982416,601.4914717465217,614.8371024148338,628.0418875318079,641.0224516189492,653.7030146647386,666.0217329192682,581.9224904840077,594.8546346385293,607.8059061216811,620.7178694440782,633.5279043008094,646.1731398809017,658.5948298017867
33,661.2737163314283,667.3259974784553,673.4009658545526,679.5737484685075,685.8820075037836,692.34161382597,698.956057469945,652.8725508040696,661.6525133491009,669.6397284263757,677.1217232916538,684.3092122863574,691.3492099964479,698.3404687205352,638.986895950929,650.8027354141759,661.4120676856711,671.0338058358985,679.8970560487534,688.2094455856444,696.1434665090117,614.2260760306112,628.328156995563,641.7084358204279,654.2812555240833,666.0288458322095,676.9916380104502,687.2508635286416,598.8230594123911,612.8065290072057,626.5163680879859,639.8341156385827,652.6638414798845,664.9414758905804,676.6385109369236,589.2503516430554,602.7314502412869,616.1373297297806,629.3793204726886,642.3708528172418,655.0350187228577,667.3111042437723,582.881754979283,595.8925011261717,608.9128822912313,621.8805496847463,634.7293905370245,647.3939134552837,659.8139947352328
34,661.499842944291,667.4615226500839,673.4807734853213,679.6198513669981,685.908081469264,692.3560198595812,698.9638162410048,653.9290868366005,662.4126737850474,670.1733731559497,677.4887158409654,684.556985548891,691.5135815345034,698.4476163412619,640.6901077916641,652.2107745257199,662.5355795850804,671.904435822797,680.5554762902701,688.6971106888325,696.4980441580659,615.9987044118865,630.0481574420976,643.3210077829597,655.7445804804178,667.3175554483337,678.0964979069742,688.1758523036189,600.2632680891263,614.2970917663998,628.020700221813,641.3134943452242,654.0815586450716,666.2665219811818,677.8480091536707,590.4124902991832,603.9687315132923,617.4301228297829,630.7034156673384,643.6991830306506,656.3399020369018,668.5665895621437,583.8428713683784,596.9304714637371,610.0173456134362,623.0371759149816,635.9204102393481,648.5991189260415,661.0120970674963
35,661.6878912971963,667.5727482377677,673.5453932426939,679.656659043887,685.928592230684,692.3671757563328,698.9697253451565,654.8797762683243,663.0872398987725,670.6409144306921,677.8063796505547,684.7689398180169,691.6525433102577,698.5371196684399,642.2979831619391,653.5214906827532,663.5677516999968,672.6945110113711,681.1461105468491,689.1297735863898,696.8092794451449,617.7436685622199,631.7263296233559,644.8792353763208,657.14445555011,668.5379796210648,679.1324361714338,689.0347555814296,601.6982722018178,615.774959134133,629.50346721514,642.7619303473062,655.459496060355,667.5444593737628,679.0052460588672,591.5749889249432,605.2027643684462,618.7147797786291,632.0133759553245,645.0066551836119,657.6170304366267,669.7878594955077,584.8056544410388,597.9682630432634,611.118903929169,624.1872525474154,637.1003958288767,649.7881777199574,662.1886332906797
