,0,1,2,3,4
0,41.05933566178753,39.89631383715421,38.78470060750788,37.72230565709479,36.7069515827093
1,40.96952624172671,39.806501406657446,38.69512447771148,37.633189887070884,36.61850537318052
2,40.88067555400719,39.71777618013478,38.60677036072546,37.545437290586385,36.53156942743373
3,40.79276528187935,39.63013132059636,38.519641031895695,37.45905832693509,36.446158399033756
4,40.70581350813859,39.543584656275925,38.43375474117938,37.37407019266108,36.36228778227044
5,40.61983765393178,39.458154026955256,38.34912836359086,37.29048810596504,36.27997022706831
6,40.53485422582934,39.37385563133175,38.26577710616379,37.20832600713348,36.19921789385527
7,40.450879242203285,39.29070508461025,38.18371600261169,37.12759708054904,36.12004094837232
8,40.3679282605105,39.20871765737179,38.10295871320185,37.04831279909427,36.04244772853576
9,40.286016278026445,39.12790742417893,38.02351772550952,36.97048315496091,35.966444702079826
10,40.205157743743584,39.0482876263682,37.94540449978895,36.894116569204634,35.89203692156353
11,40.12536625626738,38.96987074616743,37.86862905445808,36.81922060115494,35.81922786786263
12,40.0466548779624,38.89266805449567,37.79320094251897,36.745801256054904,35.748018697894956
13,39.969035838847624,38.816690589219604,37.7191282760989,36.673862454065805,35.67840835817338
14,39.892521257154286,38.74194818902674,37.646417389568114,36.60340626801844,35.610395104209616
15,39.817122200099924,38.66844921424412,37.575073030493265,36.534434362303884,35.54397487116434
16,39.74284855077078,38.59620064169627,37.505099740029024,36.46694629744795,35.47914215380406
17,39.669709078401866,38.525209298827875,37.43650028929918,36.40094032890332,35.415889607940265
18,39.59771244577194,38.45548073395182,37.369276188501665,36.33641320488102,35.35420832234544
19,39.52686640415619,38.387019230630536,37.30342780242037,36.27336009346299,35.29408781278982
20,39.45717758163718,38.31982822679735,37.23895399154144,36.211774948841104,35.23551595507137
21,39.388651905460385,38.25390986611825,37.17585257780372,36.15165006931847,35.17847932859638
22,39.321294300521416,38.18926527523294,37.11411997924546,36.09297660340945,35.12296289434013
23,39.25510872667589,38.12589454216801,37.05375137578837,36.03574426202146,35.068950497361335
24,39.190098357553765,38.06379650817594,36.99474088977686,35.97994148956053,35.01642450739418
25,39.126265307190614,38.002969103854014,36.937081245714516,35.92555561586613,34.96536603239434
26,39.06361076246197,37.94340912986513,36.88076422776371,35.872572592274395,34.91575521364063
27,39.00213510054321,37.885112250322365,36.8257804141539,35.82097727091143,34.867571248159244
28,38.94183761487707,37.82807330086135,36.772119168051695,35.77075358054118,34.8207923651179
29,38.88271674701663,37.77228593994454,36.71976889681504,35.72188454086577,34.77539561731761
30,38.824770091530425,37.717742770113624,36.66871710766415,35.67435219751691,34.73135749576911
31,38.76799421301597,37.66443556028272,36.61895043426885,35.62813749217949,34.68865373480177
32,38.71238476073971,37.61235518713582,36.570454569558095,35.583220773876064,34.647259322184794
33,38.65793662973348,37.5614917033342,36.52321414833984,35.53958164809953,34.60714878767726
34,38.60464385766142,37.51183421956723,36.47721319079216,35.4971989285711,34.56829613907438
35,38.552499705107756,37.46337092365261,36.432434999001345,35.45605092088196,34.53067494925789
36,38.501496529810375,37.41608934551762,36.38886205630927,35.41611539333061,34.4942585154254
37,38.45162588833503,37.36997629129407,36.3464762841378,35.3773695782878,34.459019823088845
38,38.4028786506364,37.3250177776139,36.305259053453746,35.33979035594267,34.424931654909805
39,38.35524496815349,37.28119922079897,36.26519114533911,35.30335426349474,34.39196670895307
40,38.30871424917877,37.23850545087755,36.22625289430376,35.26803748703662,34.36009756396859
41,38.2632752783539,37.196920689260416,36.18842425309208,35.233816034368296,34.329296795506316
42,38.21891622898735,37.15642864710593,36.15168475933272,35.200665748099716,34.29953705324385
43,38.17562465874161,37.117012590148875,36.11601363063367,35.16856229109015,34.27079101669287
44,38.13338757775548,37.07865533247014,36.08138986120377,35.13748129976875,34.243031547677084
45,38.09219149803915,37.04133927026321,36.04779220724044,35.1073983935133,34.216231753369826
46,38.05202244227731,37.0050464941121,36.015199216438816,35.078289152589306,34.19036496587495
