,0,1,2,3,4
39,607.0263182755873,617.737541000822,628.2181370578334,638.4783106251451,648.5312616809357
40,608.1183521004659,618.7859228115044,629.2173492271916,639.4243277746323,649.4214473987482
41,609.1906326225896,619.8123072436754,630.1926955994848,640.3450116898716,650.2852368324576
42,610.2430383092982,620.8166951134141,631.1443121462305,641.2406404731556,651.1230500219168
43,611.2754742093681,621.7991153469477,632.072362893322,642.1115169677705,651.9353268973454
44,612.2878717096755,622.7596237769502,632.9770379635241,642.9579675084676,652.7225260078939
45,613.2801877930533,623.6983025290867,633.8585515184106,643.7803388941887,653.4851212362303
46,614.252404304263,624.615258999605,634.7171408214392,644.5789968650092,654.2235994602842
47,615.2045274669194,625.5106239869251,635.5530648461508,645.3543249699349,654.9384591628625
48,616.1365873164285,626.3845507625713,636.3666018048535,646.1067214095141,655.6302097574187
49,617.0486363377136,627.2372145428039,637.1580480806944,646.8365973334273,656.2993675489861
50,617.940748725099,628.0688102368983,637.927717350224,647.5443761517349,656.9464545439679
51,618.8130200767354,628.8795512941888,638.6759377104815,648.2304922463962,657.5719975936961
52,619.665565773266,629.66966922528,639.4030503376489,648.8953877229682,658.1765265440077
53,620.498519944196,630.4394116822649,640.1094088857385,649.5395114317676,658.7605722807449
54,621.3120350019914,631.1890409731782,640.7953786731354,650.1633184193203,659.3246656373209
55,622.1062805589366,631.9188329025376,641.4613335343156,650.7672679870773,659.8693366094554
56,622.8814417823218,632.6290761532288,642.1076550420635,651.3518220620731,660.3951127535279
57,623.6377185160707,633.3200707889993,642.7347319966925,651.9174442193757,660.9025181970189
58,624.375324480372,633.9921270605095,643.3429590328814,652.4645991214068,661.3920727225067
59,625.094486848917,634.6455645505998,643.9327348032022,652.9937508756727,661.864290900583
60,625.7954443977352,635.2807099913477,644.5044611368847,653.5053621344682,662.3196813625697
61,626.478446921032,635.897896876667,645.0585426255598,653.9998932915419,662.7587461271818
62,627.1437542522862,636.4974649555371,645.5953852544045,654.4778017536876,663.1819797176448
63,627.7916343119864,637.0797591132371,646.115395310726,654.9395410726879,663.5898687731204
64,628.4223633262665,637.6451276101918,646.6189786783644,655.3855603286396,663.9828917285845
65,629.0362248528942,638.1939216101257,647.1065402980491,655.8163034080493,664.3615183092778
66,629.6335088996778,638.7264948108697,647.5784832271675,656.2322084679727,664.7262087385702
67,630.2145102709118,639.2432024830335,648.0352079862078,656.6337075858144,665.0774139789612
68,630.779528300944,639.7444003244461,648.4771119768568,657.0212262967959,665.4155754454098
69,631.3288663890838,640.2304439166484,648.9045888865451,657.3951828880669,665.7411245367726
70,631.8628311288546,640.701688364539,649.3180282494981,657.7559883462628,666.0544823026571
71,632.3817313233725,641.1584875948413,649.7178150013623,658.1040461378486,666.3560598943717
72,632.8858772173245,641.6011935889709,650.1043290091466,658.4397518739681,666.6462583216733
73,633.3755803547274,642.0301559144679,650.47794454383,658.7634927089698,666.9254683802559
74,633.8511528319382,642.4457214370963,650.8390302403359,659.0756477176308,667.1940701581121
75,634.3129066801941,642.8482338278701,651.1879487596618,659.3765876781547,667.4524335293867
76,634.7611530713393,643.2380330448069,651.5250563709948,659.6666749868695,667.7009180568867
77,635.1962022456948,643.615454978855,651.8507026440507,659.9462632691335,667.9398729375426
78,635.6183629679315,643.9808312647617,652.1652306177356,660.2156973172588,668.1696375880625
79,636.0279421024732,644.3344889476771,652.4689765391547,660.4753133865336,668.3905415548926
80,636.425243995993,644.6767501544213,652.7622697510942,660.7254389903201,668.6029042639266
81,636.8105703578452,645.0079318504999,653.0454322369145,660.9663929291198,668.8070352913336
82,637.1842199377628,645.3283457326022,653.318778826136,661.1984858036863,669.0032346211552
83,637.5464882176271,645.6382980217475,653.5826171580276,661.4220195571239,669.1917931785689
84,637.8976670089935,645.9380892654359,653.8372475551301,661.6372875762789,669.3729924169437
85,638.2380442744966,646.2280142122559,654.0829630782229,661.844574800534,669.5471046516152
86,638.567903987768,646.508361788709,654.3200497439946,662.0441579927499,669.7143932450788
87,638.8875259074026,646.7794149882167,654.5487861923468,662.2363060032376,669.8751130436598
88,639.1971853429851,647.041450817588,654.7694438141352,662.4212794893838,670.0295103635366
89,639.497152975171,647.2947402574266,654.9822867860267,662.5993311847815,670.1778231488267
90,639.7876948727244,647.5395480645702,655.1875723127791,662.7707060274847,670.3202812001022
91,640.0690723328883,647.7761328889671,655.385550619957,662.9356415132697,670.4571064718261
92,640.3415418037026,648.0047473189063,655.5764649105017,663.0943676623,670.5885133359878
93,640.6053548212394,648.2256378414515,655.7605515071701,663.247107139079,670.7147086072013
94,640.860757693323,648.439044860955,655.938039959074,663.3940754341033,670.8358918129898
95,641.1079916294608,648.645202740523,656.1091532930421,663.5354810738644,670.9522554024894
96,641.3472928134047,648.844339939155,656.2741079444554,663.6715259080586,671.0639850283674
97,641.5788922982969,649.0366789419828,656.4331138952048,663.8024050641613,671.1712596497553
98,641.8030159976313,649.2224363334436,656.5863747948088,663.9283071760229,671.274251738842
99,642.0198846865554,649.4018228670086,656.7340881511922,664.049414546027,671.3731274695668
